Time_H1,Hour,Session,Type,Close_Price,H1_RSI,H1_STOCH_K,H1_STOCH_D,M1_RSI_Min,M1_RSI_Max,H1_ATR,H1_ATR_High_Volatility,H1_Volume_Spike,Pattern,Divergence,H1_BB_Breakout_%
2025-02-03 16:00:00,16,NY Session (15:00-24:00),Đỉnh,2829.4,75.95,98.04,95.82,,,8.52145,False,False,None,None,0.358
2025-02-04 09:00:00,9,London Session (08:00-15:00),Đáy,2812.54,51.69,27.66,39.69,,,7.06573,False,False,Pin Bar,None,0.0
2025-02-04 17:00:00,17,NY Session (15:00-24:00),Đỉnh,2835.77,67.11,82.82,81.82,,,8.3143,False,True,Pin Bar,Bearish Divergence,0.376
2025-02-05 03:00:00,3,Asian Session (00:00-08:00),Đáy,2844.31,67.88,76.22,80.97,,,6.86901,False,True,Pin Bar,None,0.0
2025-02-05 17:00:00,17,NY Session (15:00-24:00),Đỉnh,2880.03,75.43,65.61,61.41,,,7.83827,False,True,None,Bearish Divergence,0.026
2025-02-06 04:00:00,4,Asian Session (00:00-08:00),Đỉnh,2870.55,60.88,54.18,47.21,,,7.35803,False,False,Pin Bar,None,0.0
2025-02-06 17:00:00,17,NY Session (15:00-24:00),Đáy,2850.54,42.44,27.59,39.94,,,8.94512,False,True,None,Bullish Divergence,0.456
2025-02-07 15:00:00,15,NY Session (15:00-24:00),Đáy,2862.5,50.32,55.53,64.26,,,6.5086,False,True,Pin Bar,None,0.0
2025-02-07 17:00:00,17,NY Session (15:00-24:00),Đỉnh,2880.21,67.38,75.96,64.5,,,8.03951,False,True,Pin Bar,None,0.316
2025-02-10 01:00:00,1,Asian Session (00:00-08:00),Đáy,2867.56,54.37,30.52,25.97,,,8.39425,False,False,None,None,0.02
2025-02-10 17:00:00,17,NY Session (15:00-24:00),Đỉnh,2908.87,77.13,84.35,84.57,,,8.01632,False,False,Pin Bar,None,0.0
2025-02-11 04:00:00,4,Asian Session (00:00-08:00),Đỉnh,2919.0,64.45,78.23,84.2,,,10.50786,False,True,Engulfing,Bearish Divergence,0.526
2025-02-11 15:00:00,15,NY Session (15:00-24:00),Đáy,2896.42,44.53,15.08,7.88,,,10.61716,False,True,None,None,0.278
2025-02-12 15:00:00,15,NY Session (15:00-24:00),Đáy,2884.66,40.7,34.85,22.57,,,8.85197,False,True,Pin Bar,None,0.474
2025-02-12 19:00:00,19,NY Session (15:00-24:00),Đỉnh,2902.74,59.38,90.43,87.87,,,9.3906,False,False,Pin Bar,None,0.182
2025-02-13 01:00:00,1,Asian Session (00:00-08:00),Đáy,2905.78,60.88,86.51,82.86,,,8.20361,False,False,None,None,0.0
2025-02-13 23:00:00,23,NY Session (15:00-24:00),Đỉnh,2928.21,65.82,96.57,95.04,,,6.67774,False,False,Pin Bar,Bearish Divergence,0.014
2025-02-14 12:00:00,12,London Session (08:00-15:00),Đỉnh,2935.81,65.75,77.0,74.62,,,6.07306,False,False,Pin Bar,None,0.0
2025-02-14 22:00:00,22,NY Session (15:00-24:00),Đáy,2885.3,27.41,7.01,5.55,,,9.12639,False,False,None,Bullish Divergence,0.02
2025-02-17 01:00:00,1,Asian Session (00:00-08:00),Đáy,2879.03,24.65,9.66,8.67,,,9.23515,False,False,Pin Bar,None,0.0
2025-02-17 11:00:00,11,London Session (08:00-15:00),Đỉnh,2902.4,49.68,84.64,79.78,,,8.57847,False,False,None,None,0.0
2025-02-18 03:00:00,3,Asian Session (00:00-08:00),Đáy,2895.55,43.03,38.86,37.25,,,5.92337,False,False,Engulfing,None,0.09
2025-02-18 21:00:00,21,NY Session (15:00-24:00),Đỉnh,2935.74,76.54,94.86,94.0,,,6.21178,False,False,None,None,0.0
2025-02-19 12:00:00,12,London Session (08:00-15:00),Đỉnh,2944.66,69.08,92.16,81.49,,,6.21318,False,False,Pin Bar,Bearish Divergence,0.107
2025-02-19 20:00:00,20,NY Session (15:00-24:00),Đáy,2923.87,44.45,16.45,16.67,,,7.5866,False,False,Pin Bar,None,0.078
2025-02-20 11:00:00,11,London Session (08:00-15:00),Đỉnh,2951.4,64.04,85.68,87.65,,,6.42841,False,False,None,Bearish Divergence,0.0
2025-02-20 16:00:00,16,NY Session (15:00-24:00),Đáy,2935.0,45.14,25.84,41.01,,,7.84147,False,True,Pin Bar,None,0.04
2025-02-21 03:00:00,3,Asian Session (00:00-08:00),Đỉnh,2928.36,38.63,46.42,58.55,,,8.0378,False,False,None,None,0.0
2025-02-21 10:00:00,10,London Session (08:00-15:00),Đáy,2923.12,37.78,21.28,20.86,,,8.59406,False,False,None,None,0.238
2025-02-24 03:00:00,3,Asian Session (00:00-08:00),Đáy,2927.89,43.4,47.5,57.83,,,8.09871,False,True,Pin Bar,None,0.07
2025-02-24 16:00:00,16,NY Session (15:00-24:00),Đỉnh,2938.64,49.13,63.33,74.74,,,8.97673,False,True,None,Bearish Divergence,0.125
2025-02-25 01:00:00,1,Asian Session (00:00-08:00),Đỉnh,2949.93,56.76,79.81,76.83,,,7.19031,False,False,Engulfing,None,0.0
2025-02-25 18:00:00,18,NY Session (15:00-24:00),Đáy,2896.34,26.3,22.08,36.51,,,10.63943,False,True,None,None,0.703
2025-02-26 03:00:00,3,Asian Session (00:00-08:00),Đỉnh,2917.52,44.0,66.41,57.71,,,9.54101,False,False,Engulfing,None,0.0
2025-02-26 16:00:00,16,NY Session (15:00-24:00),Đáy,2901.35,35.95,31.45,37.91,,,8.66879,False,True,Pin Bar,None,0.438
2025-02-27 01:00:00,1,Asian Session (00:00-08:00),Đỉnh,2919.17,53.23,94.74,93.62,,,7.33563,False,False,None,None,0.0
2025-02-27 16:00:00,16,NY Session (15:00-24:00),Đáy,2872.02,30.39,32.14,32.08,,,9.76756,False,True,None,None,0.095
2025-02-28 03:00:00,3,Asian Session (00:00-08:00),Đỉnh,2874.69,38.42,31.27,33.27,,,8.50765,False,True,Pin Bar,None,0.0
2025-02-28 17:00:00,17,NY Session (15:00-24:00),Đáy,2850.18,37.99,18.8,19.03,,,9.71684,False,True,None,Bullish Divergence,0.291
2025-03-03 01:00:00,1,Asian Session (00:00-08:00),Đáy,2870.83,56.4,80.15,67.46,,,9.81032,False,False,None,None,0.0
2025-03-03 23:00:00,23,NY Session (15:00-24:00),Đỉnh,2893.32,65.01,78.16,77.08,,,8.30997,False,False,None,Bearish Divergence,0.0
2025-03-04 03:00:00,3,Asian Session (00:00-08:00),Đáy,2888.25,58.9,75.19,83.28,,,7.88975,False,True,Pin Bar,None,0.0
2025-03-04 15:00:00,15,NY Session (15:00-24:00),Đỉnh,2922.44,72.02,94.0,91.95,,,8.45252,False,True,Pin Bar,Bearish Divergence,0.023
2025-03-05 15:00:00,15,NY Session (15:00-24:00),Đáy,2899.87,41.27,41.74,52.49,,,8.93635,False,True,Engulfing,None,0.296
2025-03-05 18:00:00,18,NY Session (15:00-24:00),Đỉnh,2923.72,59.34,74.37,57.83,,,10.46312,False,False,None,Bearish Divergence,0.148
2025-03-06 04:00:00,4,Asian Session (00:00-08:00),Đỉnh,2925.49,59.2,68.45,61.56,,,8.15045,False,False,Pin Bar,None,0.0
2025-03-06 11:00:00,11,London Session (08:00-15:00),Đáy,2894.12,33.92,8.22,20.94,,,8.33731,False,False,None,None,0.288
2025-03-07 02:00:00,2,Asian Session (00:00-08:00),Đáy,2904.69,42.92,38.24,43.06,,,8.26568,False,False,None,None,0.0
2025-03-07 17:00:00,17,NY Session (15:00-24:00),Đỉnh,2915.65,50.89,57.85,63.25,,,9.56644,False,True,None,Bearish Divergence,0.148
2025-03-10 03:00:00,3,Asian Session (00:00-08:00),Đỉnh,2911.98,49.05,59.93,49.92,,,7.82814,False,False,Pin Bar,None,0.0
2025-03-10 20:00:00,20,NY Session (15:00-24:00),Đáy,2885.46,33.23,9.73,21.74,,,9.31505,False,False,Pin Bar,None,0.287
2025-03-11 03:00:00,3,Asian Session (00:00-08:00),Đáy,2890.52,41.8,26.09,21.11,,,8.41952,False,False,Pin Bar,Bullish Divergence,0.0
2025-03-11 15:00:00,15,NY Session (15:00-24:00),Đỉnh,2917.6,65.93,87.88,90.16,,,7.63639,False,True,Pin Bar,None,0.042
2025-03-12 15:00:00,15,NY Session (15:00-24:00),Đáy,2915.51,52.89,46.92,41.24,,,6.98506,False,True,Pin Bar,None,0.194
2025-03-12 19:00:00,19,NY Session (15:00-24:00),Đỉnh,2936.01,71.89,91.52,85.71,,,7.2239,False,False,Pin Bar,Bearish Divergence,0.266
2025-03-13 00:00:00,0,Asian Session (00:00-08:00),Đáy,2938.0,69.43,81.71,80.74,,,6.55291,False,False,None,None,0.0
2025-03-13 22:00:00,22,NY Session (15:00-24:00),Đỉnh,2988.5,81.26,96.36,93.31,,,7.61251,False,False,None,None,0.0
2025-03-14 12:00:00,12,London Session (08:00-15:00),Đỉnh,2993.22,67.07,80.21,72.13,,,7.88932,False,False,Pin Bar,Bearish Divergence,0.219
2025-03-14 17:00:00,17,NY Session (15:00-24:00),Đáy,2984.48,55.55,20.02,30.6,,,8.2467,False,True,Pin Bar,None,0.051
2025-03-17 07:00:00,7,Asian Session (00:00-08:00),Đáy,2985.97,52.45,28.7,39.66,,,6.21399,False,False,None,None,0.0
2025-03-17 22:00:00,22,NY Session (15:00-24:00),Đỉnh,3000.78,60.94,92.29,85.73,,,5.89987,False,False,None,Bearish Divergence,0.0
2025-03-18 03:00:00,3,Asian Session (00:00-08:00),Đáy,3005.65,65.38,81.54,84.31,,,5.60419,False,False,None,None,0.0
2025-03-18 15:00:00,15,NY Session (15:00-24:00),Đỉnh,3033.14,74.51,89.23,86.26,,,7.18576,False,True,Pin Bar,Bearish Divergence,0.061
2025-03-19 11:00:00,11,London Session (08:00-15:00),Đáy,3030.42,52.03,28.17,49.14,,,6.7763,False,False,None,None,0.082
2025-03-19 21:00:00,21,NY Session (15:00-24:00),Đỉnh,3047.8,63.32,72.61,61.18,,,7.97192,False,True,Pin Bar,None,0.137
2025-03-20 06:00:00,6,Asian Session (00:00-08:00),Đỉnh,3052.24,62.59,68.85,71.85,,,6.97203,False,False,Pin Bar,None,0.0
2025-03-20 12:00:00,12,London Session (08:00-15:00),Đáy,3034.17,42.93,19.49,16.18,,,7.43396,False,True,None,None,0.066
2025-03-21 02:00:00,2,Asian Session (00:00-08:00),Đỉnh,3042.69,51.43,87.42,91.9,,,6.07204,False,False,None,None,0.0
2025-03-21 16:00:00,16,NY Session (15:00-24:00),Đáy,3015.65,36.05,41.56,55.68,,,8.59099,False,True,None,Bullish Divergence,0.477
2025-03-24 12:00:00,12,London Session (08:00-15:00),Đỉnh,3027.92,53.53,76.31,76.31,,,7.2895,False,False,None,None,0.105
2025-03-24 20:00:00,20,NY Session (15:00-24:00),Đáy,3006.61,35.58,10.86,15.76,,,7.51752,False,False,Pin Bar,None,0.125
2025-03-25 04:00:00,4,Asian Session (00:00-08:00),Đáy,3008.98,41.41,71.76,63.44,,,6.36526,False,False,None,None,0.0
2025-03-25 16:00:00,16,NY Session (15:00-24:00),Đỉnh,3024.91,56.75,71.98,74.75,,,6.93443,False,True,Pin Bar,None,0.231
2025-03-26 10:00:00,10,London Session (08:00-15:00),Đỉnh,3023.92,52.83,83.28,75.94,,,6.00439,False,False,None,None,0.077
2025-03-26 17:00:00,17,NY Session (15:00-24:00),Đáy,3015.72,44.47,16.61,35.69,,,6.5332,False,True,Pin Bar,None,0.023
2025-03-27 01:00:00,1,Asian Session (00:00-08:00),Đáy,3021.48,52.1,60.91,43.72,,,5.40564,False,False,None,None,0.0
2025-03-27 16:00:00,16,NY Session (15:00-24:00),Đỉnh,3057.5,68.51,73.87,78.59,,,8.38261,False,True,None,Bearish Divergence,0.038
2025-03-28 01:00:00,1,Asian Session (00:00-08:00),Đáy,3055.61,62.56,83.38,86.61,,,6.46543,False,False,None,None,0.0
2025-03-28 16:00:00,16,NY Session (15:00-24:00),Đỉnh,3069.93,54.41,54.23,56.57,,,8.78452,False,True,Engulfing,Bearish Divergence,0.0
2025-03-31 04:00:00,4,Asian Session (00:00-08:00),Đáy,3094.65,63.74,66.36,69.23,,,9.2845,False,False,None,None,0.0
2025-03-31 09:00:00,9,London Session (08:00-15:00),Đỉnh,3119.12,73.85,89.58,91.4,,,9.95574,False,False,Pin Bar,None,0.267
2025-04-01 08:00:00,8,London Session (08:00-15:00),Đỉnh,3132.02,58.78,75.24,87.96,,,9.15884,False,False,None,Bearish Divergence,0.101
2025-04-01 19:00:00,19,NY Session (15:00-24:00),Đáy,3106.48,36.53,16.51,26.01,,,10.2427,False,True,None,None,0.313
2025-04-02 23:00:00,23,NY Session (15:00-24:00),Đáy,3132.07,56.74,57.01,57.57,,,11.59436,False,True,Pin Bar,None,0.272
2025-04-03 02:00:00,2,Asian Session (00:00-08:00),Đỉnh,3162.52,71.44,86.66,72.22,,,13.17069,False,False,None,None,0.603
2025-04-03 16:00:00,16,NY Session (15:00-24:00),Đáy,3085.35,32.26,21.41,14.99,,,17.28524,True,True,Pin Bar,Bullish Divergence,0.842
2025-04-04 14:00:00,14,London Session (08:00-15:00),Đỉnh,3110.29,51.57,57.3,41.38,,,16.40853,False,True,Pin Bar,None,0.455
2025-04-04 20:00:00,20,NY Session (15:00-24:00),Đáy,3025.69,28.87,8.1,7.61,,,20.65776,False,False,Pin Bar,Bullish Divergence,0.187
2025-04-07 05:00:00,5,Asian Session (00:00-08:00),Đỉnh,3025.71,42.53,51.78,36.61,,,28.03742,True,False,None,None,0.0
2025-04-07 20:00:00,20,NY Session (15:00-24:00),Đáy,2969.89,30.39,9.17,10.32,,,23.31529,False,False,Pin Bar,None,0.452
2025-04-08 16:00:00,16,NY Session (15:00-24:00),Đỉnh,3010.1,51.47,62.96,70.43,,,15.00311,False,True,None,None,0.0
2025-04-08 20:00:00,20,NY Session (15:00-24:00),Đáy,2984.93,40.06,16.67,26.61,,,14.59633,False,True,Pin Bar,None,0.161
2025-04-09 02:00:00,2,Asian Session (00:00-08:00),Đáy,2978.34,37.26,15.84,17.13,,,13.82054,False,False,Pin Bar,None,0.119
2025-04-09 22:00:00,22,NY Session (15:00-24:00),Đỉnh,3093.39,66.13,59.0,65.5,,,21.32703,False,False,None,None,0.0
2025-04-10 01:00:00,1,Asian Session (00:00-08:00),Đáy,3079.87,60.8,74.42,67.85,,,20.87045,False,False,Pin Bar,None,0.0
2025-04-10 22:00:00,22,NY Session (15:00-24:00),Đỉnh,3170.69,74.36,90.07,84.69,,,17.27248,False,False,Pin Bar,Bearish Divergence,0.0
2025-04-11 01:00:00,1,Asian Session (00:00-08:00),Đáy,3188.9,78.27,95.86,93.71,,,16.47412,False,False,None,None,0.0
2025-04-11 19:00:00,19,NY Session (15:00-24:00),Đỉnh,3223.16,61.53,69.05,74.22,,,18.48698,False,False,None,Bearish Divergence,0.017
2025-04-14 05:00:00,5,Asian Session (00:00-08:00),Đỉnh,3231.83,58.49,59.84,49.22,,,16.53972,False,False,None,Bearish Divergence,0.0
2025-04-14 16:00:00,16,NY Session (15:00-24:00),Đáy,3204.56,43.29,31.57,32.46,,,15.33803,False,True,Pin Bar,None,0.436
2025-04-15 01:00:00,1,Asian Session (00:00-08:00),Đáy,3212.02,49.02,62.03,53.96,,,12.91864,False,False,Pin Bar,None,0.0
2025-04-15 23:00:00,23,NY Session (15:00-24:00),Đỉnh,3229.26,57.64,87.42,83.84,,,8.99312,False,False,Pin Bar,Bearish Divergence,0.009
2025-04-16 01:00:00,1,Asian Session (00:00-08:00),Đáy,3241.26,66.25,89.39,88.62,,,9.25933,False,False,None,None,0.0
2025-04-16 23:00:00,23,NY Session (15:00-24:00),Đỉnh,3342.9,86.25,94.27,91.51,,,12.38879,False,False,None,None,0.0
2025-04-17 01:00:00,1,Asian Session (00:00-08:00),Đỉnh,3350.83,87.74,92.31,92.29,,,12.61816,False,False,None,None,0.075
2025-04-17 17:00:00,17,NY Session (15:00-24:00),Đáy,3291.2,35.37,23.13,34.36,,,14.74515,False,True,None,None,0.6
2025-04-21 01:00:00,1,Asian Session (00:00-08:00),Đáy,3345.83,63.5,75.33,66.28,,,14.68778,False,False,None,None,0.0
2025-04-21 22:00:00,22,NY Session (15:00-24:00),Đỉnh,3423.27,71.15,85.71,81.16,,,14.1322,False,False,Pin Bar,Bearish Divergence,0.0
2025-04-22 09:00:00,9,London Session (08:00-15:00),Đỉnh,3479.61,71.89,87.51,90.49,,,17.73892,False,True,Engulfing,Bearish Divergence,0.079
2025-04-22 22:00:00,22,NY Session (15:00-24:00),Đáy,3374.63,34.88,16.25,19.45,,,23.39035,False,False,None,None,0.091
2025-04-23 04:00:00,4,Asian Session (00:00-08:00),Đỉnh,3379.07,44.14,41.91,27.27,,,26.37545,True,False,None,None,0.0
2025-04-23 17:00:00,17,NY Session (15:00-24:00),Đáy,3287.3,34.32,24.61,32.59,,,26.34772,False,True,Pin Bar,Bullish Divergence,0.4
2025-04-24 01:00:00,1,Asian Session (00:00-08:00),Đáy,3308.99,45.41,56.35,41.83,,,23.60831,False,False,Engulfing,None,0.0
2025-04-24 04:00:00,4,Asian Session (00:00-08:00),Đỉnh,3357.29,58.37,92.54,86.64,,,23.74039,False,True,None,None,0.519
2025-04-25 01:00:00,1,Asian Session (00:00-08:00),Đỉnh,3366.99,64.37,93.1,86.62,,,16.67991,False,False,None,None,0.449
2025-04-25 16:00:00,16,NY Session (15:00-24:00),Đáy,3280.72,34.77,16.69,13.96,,,17.75747,False,True,None,None,0.13
2025-04-28 05:00:00,5,Asian Session (00:00-08:00),Đáy,3280.6,40.75,29.33,42.77,,,18.39863,False,False,Pin Bar,None,0.1
2025-04-28 22:00:00,22,NY Session (15:00-24:00),Đỉnh,3352.02,67.5,96.84,94.4,,,15.64936,False,False,None,None,0.0
2025-04-29 01:00:00,1,Asian Session (00:00-08:00),Đỉnh,3337.72,59.87,87.45,93.0,,,15.32333,False,False,None,None,0.0
2025-04-29 17:00:00,17,NY Session (15:00-24:00),Đáy,3314.43,49.63,46.2,37.73,,,13.90736,False,True,Engulfing,None,0.0
2025-04-30 03:00:00,3,Asian Session (00:00-08:00),Đỉnh,3312.99,47.73,50.68,57.69,,,12.4375,False,False,Pin Bar,None,0.063
2025-04-30 15:00:00,15,NY Session (15:00-24:00),Đáy,3298.63,47.63,25.71,11.29,,,13.84599,False,True,None,Bullish Divergence,0.167
2025-05-01 01:00:00,1,Asian Session (00:00-08:00),Đỉnh,3273.74,34.24,33.7,50.66,,,14.05061,False,False,None,None,0.0
2025-05-01 15:00:00,15,NY Session (15:00-24:00),Đáy,3226.71,37.83,30.13,20.67,,,16.12306,False,True,Engulfing,Bullish Divergence,0.0
2025-05-02 14:00:00,14,London Session (08:00-15:00),Đỉnh,3262.61,59.93,80.79,85.16,,,11.89211,False,False,Pin Bar,Bearish Divergence,0.0
2025-05-02 19:00:00,19,NY Session (15:00-24:00),Đáy,3224.89,38.9,28.8,37.55,,,14.74823,False,True,None,None,0.045
2025-05-05 01:00:00,1,Asian Session (00:00-08:00),Đáy,3239.38,47.89,35.44,25.56,,,13.0796,False,False,Pin Bar,None,0.0
2025-05-05 22:00:00,22,NY Session (15:00-24:00),Đỉnh,3328.71,74.34,74.55,74.2,,,12.20472,False,False,None,None,0.0
2025-05-06 03:00:00,3,Asian Session (00:00-08:00),Đáy,3329.51,69.95,80.05,81.38,,,11.30683,False,False,Engulfing,None,0.0
2025-05-06 23:00:00,23,NY Session (15:00-24:00),Đỉnh,3430.36,82.0,95.24,94.56,,,13.72658,False,False,None,None,0.13
2025-05-07 01:00:00,1,Asian Session (00:00-08:00),Đỉnh,3381.63,52.9,65.52,85.24,,,16.85111,False,False,Engulfing,Bearish Divergence,0.212
2025-05-07 04:00:00,4,Asian Session (00:00-08:00),Đáy,3374.57,49.41,27.51,32.23,,,19.71257,False,False,Pin Bar,None,0.0
2025-05-08 05:00:00,5,Asian Session (00:00-08:00),Đỉnh,3402.01,58.41,73.97,56.64,,,15.47489,False,False,None,None,0.238
2025-05-08 22:00:00,22,NY Session (15:00-24:00),Đáy,3306.29,31.62,17.07,13.51,,,17.00268,False,False,Pin Bar,None,0.0
2025-05-09 05:00:00,5,Asian Session (00:00-08:00),Đáy,3308.18,40.41,41.79,38.56,,,18.54158,False,False,None,Bullish Divergence,0.396
2025-05-09 19:00:00,19,NY Session (15:00-24:00),Đỉnh,3336.74,52.55,80.3,79.85,,,14.26449,False,False,None,None,0.0
2025-05-12 01:00:00,1,Asian Session (00:00-08:00),Đỉnh,3272.34,28.17,20.55,39.93,,,16.08013,False,False,None,None,0.0
2025-05-12 13:00:00,13,London Session (08:00-15:00),Đáy,3208.0,24.15,8.02,15.18,,,17.61621,False,False,None,None,0.0
2025-05-13 04:00:00,4,Asian Session (00:00-08:00),Đáy,3225.07,37.42,59.05,58.52,,,14.53152,False,False,None,None,0.0
2025-05-13 09:00:00,9,London Session (08:00-15:00),Đỉnh,3262.07,56.02,93.72,85.04,,,14.67097,False,False,Pin Bar,None,0.18
2025-05-14 02:00:00,2,Asian Session (00:00-08:00),Đỉnh,3254.3,53.41,85.31,79.28,,,10.88533,False,False,Pin Bar,None,0.0
2025-05-14 22:00:00,22,NY Session (15:00-24:00),Đáy,3180.49,33.54,10.16,12.08,,,13.42565,False,False,None,Bullish Divergence,0.0
2025-05-15 09:00:00,9,London Session (08:00-15:00),Đáy,3149.76,34.96,17.88,10.16,,,15.15311,False,False,None,Bullish Divergence,0.216
2025-05-15 23:00:00,23,NY Session (15:00-24:00),Đỉnh,3239.76,70.02,96.13,93.97,,,13.34577,False,False,None,None,0.0
2025-05-16 01:00:00,1,Asian Session (00:00-08:00),Đỉnh,3251.0,72.98,98.73,95.86,,,13.47036,False,False,None,None,0.0
2025-05-16 14:00:00,14,London Session (08:00-15:00),Đáy,3163.05,32.16,16.76,18.9,,,16.3572,False,False,None,None,0.712
2025-05-19 01:00:00,1,Asian Session (00:00-08:00),Đáy,3238.99,65.74,96.15,83.09,,,16.24238,False,False,None,None,0.0
2025-05-19 03:00:00,3,Asian Session (00:00-08:00),Đỉnh,3246.37,66.79,93.48,94.67,,,16.40562,False,False,None,None,0.081
2025-05-20 06:00:00,6,Asian Session (00:00-08:00),Đáy,3211.33,42.36,18.2,23.33,,,11.79753,False,False,None,None,0.174
2025-05-20 23:00:00,23,NY Session (15:00-24:00),Đỉnh,3289.74,72.91,95.19,95.78,,,11.50968,False,False,None,Bearish Divergence,0.0
2025-05-21 04:00:00,4,Asian Session (00:00-08:00),Đáy,3294.46,67.17,71.94,80.23,,,12.9912,False,True,Pin Bar,None,0.0
2025-05-21 22:00:00,22,NY Session (15:00-24:00),Đỉnh,3318.24,63.31,86.53,77.19,,,11.9167,False,False,None,Bearish Divergence,0.082
2025-05-22 06:00:00,6,Asian Session (00:00-08:00),Đỉnh,3335.32,67.24,83.16,86.65,,,11.11647,False,False,Engulfing,Bearish Divergence,0.21
2025-05-22 17:00:00,17,NY Session (15:00-24:00),Đáy,3296.94,44.51,25.8,29.25,,,15.17621,False,True,None,None,0.223
2025-05-23 03:00:00,3,Asian Session (00:00-08:00),Đáy,3300.87,48.45,67.81,55.79,,,12.89101,False,False,Pin Bar,None,0.0
2025-05-23 20:00:00,20,NY Session (15:00-24:00),Đỉnh,3362.54,67.45,90.24,85.38,,,13.22049,False,False,None,None,0.0
2025-05-26 05:00:00,5,Asian Session (00:00-08:00),Đỉnh,3348.07,56.7,39.29,31.67,,,12.13687,False,False,Pin Bar,None,0.0
2025-05-26 12:00:00,12,London Session (08:00-15:00),Đáy,3328.47,41.56,17.24,23.27,,,10.58193,False,False,None,None,0.123
2025-05-27 03:00:00,3,Asian Session (00:00-08:00),Đỉnh,3344.99,56.05,85.99,89.01,,,7.50812,False,False,Pin Bar,None,0.0
2025-05-27 17:00:00,17,NY Session (15:00-24:00),Đáy,3299.76,35.51,20.71,12.0,,,11.52829,False,True,Pin Bar,Bullish Divergence,0.0
2025-05-28 12:00:00,12,London Session (08:00-15:00),Đỉnh,3324.03,62.1,92.87,83.76,,,10.03223,False,False,None,None,0.112
2025-05-28 23:00:00,23,NY Session (15:00-24:00),Đáy,3288.24,36.76,32.53,28.59,,,10.74888,False,False,None,Bullish Divergence,0.276
2025-05-29 04:00:00,4,Asian Session (00:00-08:00),Đáy,3263.49,28.73,25.31,24.17,,,13.48712,False,True,Pin Bar,Bullish Divergence,0.493
2025-05-29 19:00:00,19,NY Session (15:00-24:00),Đỉnh,3322.15,65.69,87.12,86.9,,,12.67293,False,False,Pin Bar,None,0.093
2025-05-30 04:00:00,4,Asian Session (00:00-08:00),Đỉnh,3309.83,53.65,20.78,32.04,,,10.44567,False,False,Pin Bar,None,0.0
2025-05-30 17:00:00,17,NY Session (15:00-24:00),Đáy,3282.62,39.9,41.0,45.59,,,13.1244,False,True,None,None,0.202
2025-06-02 01:00:00,1,Asian Session (00:00-08:00),Đáy,3312.87,59.51,69.4,62.15,,,12.1538,False,False,None,None,0.0
2025-06-02 23:00:00,23,NY Session (15:00-24:00),Đỉnh,3381.49,77.74,97.14,92.76,,,10.24992,False,False,Pin Bar,None,0.0
2025-06-03 02:00:00,2,Asian Session (00:00-08:00),Đỉnh,3387.24,77.38,90.95,94.93,,,10.12269,False,False,Pin Bar,Bearish Divergence,0.0
2025-06-03 17:00:00,17,NY Session (15:00-24:00),Đáy,3346.34,41.23,36.7,37.98,,,11.1689,False,True,Pin Bar,Bullish Divergence,0.233
2025-06-04 14:00:00,14,London Session (08:00-15:00),Đáy,3346.42,42.9,29.65,42.73,,,10.07135,False,False,None,None,0.0
2025-06-04 17:00:00,17,NY Session (15:00-24:00),Đỉnh,3377.32,60.96,65.22,46.36,,,12.26882,False,True,Engulfing,None,0.362
2025-06-05 14:00:00,14,London Session (08:00-15:00),Đỉnh,3392.15,63.22,88.8,79.91,,,9.86399,False,True,None,Bearish Divergence,0.283
2025-06-05 18:00:00,18,NY Session (15:00-24:00),Đáy,3344.61,35.8,19.43,36.19,,,13.36976,False,True,None,None,0.366
2025-06-06 08:00:00,8,London Session (08:00-15:00),Đỉnh,3365.94,50.16,81.99,84.35,,,10.55664,False,False,None,None,0.0
2025-06-06 23:00:00,23,NY Session (15:00-24:00),Đáy,3311.56,27.29,5.79,8.43,,,11.14383,False,False,Pin Bar,None,0.0
2025-06-09 05:00:00,5,Asian Session (00:00-08:00),Đáy,3305.4,33.11,19.07,18.81,,,11.84481,False,False,None,Bullish Divergence,0.0
2025-06-09 20:00:00,20,NY Session (15:00-24:00),Đỉnh,3333.49,55.92,88.93,77.65,,,9.64022,False,False,None,None,0.033
2025-06-10 05:00:00,5,Asian Session (00:00-08:00),Đáy,3309.19,38.82,12.96,23.31,,,9.22166,False,False,None,None,0.147
2025-06-10 16:00:00,16,NY Session (15:00-24:00),Đỉnh,3343.48,65.03,83.62,85.73,,,9.55464,False,True,None,None,0.076
2025-06-11 02:00:00,2,Asian Session (00:00-08:00),Đáy,3327.81,51.64,23.73,19.8,,,9.32191,False,False,Pin Bar,None,0.0
2025-06-11 15:00:00,15,NY Session (15:00-24:00),Đỉnh,3336.69,53.44,24.81,30.57,,,10.84059,False,True,Pin Bar,Bearish Divergence,0.382
2025-06-12 10:00:00,10,London Session (08:00-15:00),Đáy,3346.13,46.24,65.26,79.09,,,12.42923,False,False,Engulfing,None,0.0
2025-06-12 16:00:00,16,NY Session (15:00-24:00),Đỉnh,3391.9,66.19,88.47,86.45,,,13.96956,False,True,Pin Bar,None,0.0
2025-06-13 01:00:00,1,Asian Session (00:00-08:00),Đáy,3383.27,58.17,43.82,54.03,,,10.94457,False,False,None,None,0.0
2025-06-13 16:00:00,16,NY Session (15:00-24:00),Đỉnh,3436.19,66.5,69.14,52.14,,,13.21094,False,True,Pin Bar,Bearish Divergence,0.0
