time,open,high,low,close,tick_volume,spread,real_volume
2025-01-07 09:45:00,1.04211,1.04211,1.04084,1.04137,1591,17,0
2025-01-07 10:00:00,1.04139,1.042,1.04093,1.04094,1503,17,0
2025-01-07 10:15:00,1.04092,1.04131,1.04022,1.04055,1359,17,0
2025-01-07 10:30:00,1.04054,1.04146,1.04043,1.04146,1205,17,0
2025-01-07 10:45:00,1.04146,1.04244,1.04126,1.04241,985,17,0
2025-01-07 11:00:00,1.04242,1.04334,1.0423499999999999,1.04254,1570,17,0
2025-01-07 11:15:00,1.04254,1.04275,1.04232,1.04242,900,17,0
2025-01-07 11:30:00,1.04242,1.04292,1.04236,1.04274,987,17,0
2025-01-07 11:45:00,1.04275,1.04287,1.04232,1.04262,928,17,0
2025-01-07 12:00:00,1.04259,1.04294,1.04157,1.04264,1618,17,0
2025-01-07 12:15:00,1.04265,1.04335,1.04216,1.04218,1089,17,0
2025-01-07 12:30:00,1.04221,1.04256,1.04199,1.04253,867,17,0
2025-01-07 12:45:00,1.04254,1.04334,1.04233,1.0427,849,17,0
2025-01-07 13:00:00,1.0427,1.04275,1.04178,1.04195,937,17,0
2025-01-07 13:15:00,1.04195,1.04198,1.04083,1.04084,887,17,0
2025-01-07 13:30:00,1.04082,1.04105,1.0404,1.04099,951,17,0
2025-01-07 13:45:00,1.041,1.04139,1.04078,1.04124,784,17,0
2025-01-07 14:00:00,1.04125,1.0416,1.04079,1.04088,1143,17,0
2025-01-07 14:15:00,1.04085,1.04118,1.04028,1.04044,1125,17,0
2025-01-07 14:30:00,1.04046,1.04052,1.0391,1.03932,1107,17,0
2025-01-07 14:45:00,1.03931,1.0398,1.03862,1.03883,1694,17,0
2025-01-07 15:00:00,1.03884,1.03967,1.03875,1.03957,995,17,0
2025-01-07 15:15:00,1.0396,1.04029,1.03927,1.04003,1081,17,0
2025-01-07 15:30:00,1.04003,1.04042,1.03944,1.03946,1111,17,0
2025-01-07 15:45:00,1.03947,1.03961,1.03856,1.03955,1342,17,0
2025-01-07 16:00:00,1.03955,1.0396,1.0389,1.03892,1480,17,0
2025-01-07 16:15:00,1.0389,1.03958,1.03883,1.03943,937,17,0
2025-01-07 16:30:00,1.03944,1.03961,1.03902,1.03916,1590,17,0
2025-01-07 16:45:00,1.03917,1.03967,1.039,1.03919,1350,17,0
2025-01-07 17:00:00,1.03918,1.03922,1.03578,1.03672,3180,17,0
2025-01-07 17:15:00,1.03672,1.03796,1.0364,1.03782,2102,17,0
2025-01-07 17:30:00,1.03783,1.03799,1.03623,1.03628,2152,17,0
2025-01-07 17:45:00,1.03628,1.03724,1.03542,1.03718,2762,17,0
2025-01-07 18:00:00,1.03719,1.0374,1.03635,1.03637,2175,17,0
2025-01-07 18:15:00,1.03638,1.03721,1.03627,1.03654,1363,17,0
2025-01-07 18:30:00,1.03648,1.03803,1.03616,1.03751,2572,17,0
2025-01-07 18:45:00,1.03751,1.03762,1.03621,1.03672,1895,17,0
2025-01-07 19:00:00,1.03671,1.03713,1.03606,1.03621,1590,17,0
2025-01-07 19:15:00,1.03621,1.03725,1.03527,1.03681,1844,17,0
2025-01-07 19:30:00,1.03682,1.03728,1.03633,1.03642,1102,17,0
2025-01-07 19:45:00,1.03643,1.0368,1.03605,1.03659,1141,17,0
2025-01-07 20:00:00,1.03658,1.03684,1.03556,1.03592,1222,17,0
